opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00671713,,ACC000355,Deal 671713,Needs Analysis,355308.33,12.0,2023-12-09,2023-09-07,Phone Inquiry,Existing Customer - Replacement,4871
OPP00399758,,ACC000145,Deal 399758,Negotiation/Review,117143.97,10.0,2024-03-17,2023-09-05,Purchased List,Existing Customer - Replacement,1789
OPP00827546,,ACC000031,Deal 827546,Proposal/Price Quote,475674.08,12.0,2023-05-23,2023-02-21,Other,Existing Customer - Replacement,3767
OPP00491451,,ACC000961,Deal 491451,Proposal/Price Quote,42958.7,12.0,2024-06-27,2024-05-14,Other,Existing Customer - Replacement,6002
OPP00733046,,ACC000412,Deal 733046,Prospecting,948109.76,20.0,2024-11-22,2024-08-05,Web,Existing Customer - Replacement,1176
OPP01088000,,ACC000033,Deal 1088000,Qualification,810197.24,15.0,2024-04-12,2023-06-30,Purchased List,Existing Customer - Upgrade,7705
OPP00912297,,ACC000877,Deal 912297,Prospecting,213392.78,20.0,2025-07-30,2024-10-12,Other,Existing Customer - Replacement,8528
OPP00987263,,ACC000238,Deal 987263,Proposal/Price Quote,715662.26,12.0,2024-05-05,2023-06-19,Partner Referral,Existing Customer - Replacement,2680
OPP00687069,,ACC000393,Deal 687069,Value Proposition,469594.25,10.0,2024-02-14,2023-05-12,Purchased List,Existing Customer - Downgrade,11567
OPP00815639,,ACC000781,Deal 815639,Proposal/Price Quote,533729.32,12.0,2025-08-27,2024-09-16,Web,Existing Customer - Downgrade,15308
OPP00942912,,ACC000650,Deal 942912,Id. Decision Makers,63044.73,8.0,2023-07-26,2023-02-28,Phone Inquiry,Existing Customer - Upgrade,7151
OPP00453711,,ACC000237,Deal 453711,Closed Lost,136684.15,5.0,2025-01-19,2024-03-14,Purchased List,Existing Customer - Upgrade,3802
OPP01084080,,ACC000224,Deal 1084080,Negotiation/Review,706467.79,10.0,2023-10-19,2023-06-26,Web,Existing Customer - Downgrade,8109
OPP01060180,,ACC000564,Deal 1060180,Proposal/Price Quote,379766.18,12.0,2024-03-27,2023-06-15,Phone Inquiry,Existing Customer - Downgrade,669
OPP00714571,,ACC000563,Deal 714571,Negotiation/Review,409499.37,10.0,2025-09-13,2024-10-01,Partner Referral,Existing Customer - Replacement,14468
OPP00426432,,ACC000720,Deal 426432,Qualification,346807.79,15.0,2024-07-10,2024-04-13,Partner Referral,Existing Customer - Upgrade,11683
OPP01051330,,ACC000653,Deal 1051330,Qualification,190736.79,15.0,2024-09-30,2024-03-28,Other,Existing Customer - Replacement,18379
OPP00628840,,ACC000571,Deal 628840,Qualification,381092.25,15.0,2025-06-24,2024-10-24,Web,Existing Customer - Upgrade,15900
OPP00466509,,ACC000269,Deal 466509,Needs Analysis,572288.75,12.0,2024-09-21,2024-07-02,Partner Referral,Existing Customer - Downgrade,15000
OPP00598512,,ACC000277,Deal 598512,Id. Decision Makers,486379.78,8.0,2024-09-14,2023-09-18,Other,New Customer,16155
OPP00455948,,ACC000185,Deal 455948,Value Proposition,81011.53,10.0,2023-11-13,2023-06-30,Other,New Customer,1844
OPP00806356,,ACC000908,Deal 806356,Id. Decision Makers,574645.06,8.0,2025-03-09,2024-10-03,Purchased List,Existing Customer - Upgrade,27717
OPP00509617,,ACC000117,Deal 509617,Id. Decision Makers,77802.75,8.0,2025-10-18,2024-12-20,Phone Inquiry,Existing Customer - Replacement,9703
OPP00616666,,ACC000777,Deal 616666,Proposal/Price Quote,598171.76,12.0,2023-12-24,2023-03-17,Other,Existing Customer - Upgrade,2026
OPP00993065,,ACC000625,Deal 993065,Proposal/Price Quote,316032.91,12.0,2024-05-04,2023-12-28,Web,Existing Customer - Replacement,11456
OPP00888819,,ACC000542,Deal 888819,Value Proposition,90582.65,10.0,2024-08-24,2024-03-19,Web,New Customer,3067
OPP01073911,,ACC000090,Deal 1073911,Needs Analysis,260822.51,12.0,2024-02-10,2023-06-27,Partner Referral,New Customer,3338
OPP00593440,,ACC000087,Deal 593440,Proposal/Price Quote,551377.28,12.0,2025-04-02,2024-08-23,Other,Existing Customer - Downgrade,28605
OPP00708921,,ACC000241,Deal 708921,Closed Lost,422628.17,5.0,2024-12-12,2024-02-26,Partner Referral,New Customer,9310
OPP00588519,,ACC000082,Deal 588519,Closed Lost,318627.28,5.0,2023-10-08,2023-05-16,Purchased List,Existing Customer - Upgrade,2960
OPP00570247,,ACC000048,Deal 570247,Prospecting,654672.05,20.0,2023-04-27,2023-03-19,Phone Inquiry,Existing Customer - Replacement,2758
OPP00463242,,ACC000004,Deal 463242,Qualification,759564.21,15.0,2023-12-23,2023-07-26,Phone Inquiry,Existing Customer - Replacement,12287
OPP00533579,,ACC000608,Deal 533579,Needs Analysis,700453.37,12.0,2024-09-23,2023-10-02,Partner Referral,New Customer,16671
OPP00320569,,ACC000571,Deal 320569,Prospecting,302703.84,20.0,2023-11-16,2023-08-31,Other,Existing Customer - Replacement,8939
OPP00497636,,ACC000325,Deal 497636,Value Proposition,349785.32,10.0,2024-11-02,2024-01-16,Phone Inquiry,New Customer,18457
OPP01048214,,ACC000832,Deal 1048214,Proposal/Price Quote,737809.5,12.0,2024-07-25,2023-10-21,Purchased List,Existing Customer - Downgrade,6960
OPP01074262,,ACC000012,Deal 1074262,Id. Decision Makers,562299.55,8.0,2025-09-20,2024-11-17,Other,New Customer,19122
OPP00685112,,ACC000285,Deal 685112,Prospecting,466552.32,20.0,2024-09-21,2024-03-02,Partner Referral,New Customer,136
OPP00743812,,ACC000095,Deal 743812,Needs Analysis,264567.52,12.0,2024-10-16,2024-07-28,Web,New Customer,17237
OPP00951521,,ACC000411,Deal 951521,Value Proposition,611437.9,10.0,2024-04-14,2023-11-13,Other,Existing Customer - Replacement,5917
OPP01088965,,ACC000716,Deal 1088965,Closed Lost,233122.42,5.0,2024-05-16,2023-11-21,Partner Referral,Existing Customer - Upgrade,13646
OPP00562930,,ACC000989,Deal 562930,Prospecting,971127.27,20.0,2024-01-01,2023-10-25,Purchased List,New Customer,2518
OPP00285151,,ACC000874,Deal 285151,Id. Decision Makers,490494.61,8.0,2023-05-18,2023-01-06,Web,Existing Customer - Upgrade,4034
OPP00668114,,ACC000176,Deal 668114,Needs Analysis,283677.43,12.0,2024-01-04,2023-03-11,Purchased List,Existing Customer - Replacement,8162
OPP00797580,,ACC000845,Deal 797580,Needs Analysis,83792.57,12.0,2025-09-09,2024-11-05,Other,New Customer,22181
OPP00414568,,ACC000163,Deal 414568,Perception Analysis,81401.77,8.0,2024-11-19,2024-06-04,Purchased List,New Customer,3091
OPP00814171,,ACC000235,Deal 814171,Needs Analysis,146326.22,12.0,2023-11-17,2023-01-17,Other,Existing Customer - Downgrade,5385
OPP00490370,,ACC000333,Deal 490370,Qualification,759894.69,15.0,2024-10-28,2024-08-21,Web,Existing Customer - Replacement,851
OPP00877220,,ACC000520,Deal 877220,Proposal/Price Quote,118840.55,12.0,2024-05-13,2023-05-29,Phone Inquiry,Existing Customer - Downgrade,4658
OPP00950110,,ACC000235,Deal 950110,Id. Decision Makers,742796.88,8.0,2024-11-17,2024-05-09,Purchased List,New Customer,22326
OPP00541629,,ACC000834,Deal 541629,Negotiation/Review,732122.5,10.0,2025-02-04,2024-03-22,Web,New Customer,22398
OPP00348132,,ACC000335,Deal 348132,Qualification,328965.39,15.0,2023-07-09,2023-01-08,Other,Existing Customer - Downgrade,1999
OPP00860992,,ACC000631,Deal 860992,Closed Lost,209428.59,5.0,2024-04-07,2023-06-21,Purchased List,Existing Customer - Upgrade,6459
OPP00745681,,ACC000044,Deal 745681,Prospecting,645905.2,20.0,2025-09-19,2024-09-24,Web,Existing Customer - Upgrade,12241
OPP00410405,,ACC000074,Deal 410405,Proposal/Price Quote,88496.26,12.0,2023-12-14,2023-04-09,Partner Referral,Existing Customer - Downgrade,9673
OPP00965728,,ACC000387,Deal 965728,Qualification,814728.66,15.0,2024-05-29,2023-11-01,Other,Existing Customer - Upgrade,3476
OPP00405421,,ACC000787,Deal 405421,Perception Analysis,172170.51,8.0,2025-01-09,2024-06-08,Phone Inquiry,Existing Customer - Upgrade,10602
OPP00918689,,ACC000207,Deal 918689,Prospecting,61225.44,20.0,2024-01-02,2023-07-20,Purchased List,New Customer,2520
OPP00300951,,ACC000309,Deal 300951,Value Proposition,418304.02,10.0,2024-05-19,2023-11-21,Partner Referral,Existing Customer - Replacement,947
OPP00591970,,ACC000351,Deal 591970,Prospecting,283200.77,20.0,2024-06-14,2023-12-25,Phone Inquiry,New Customer,2657
OPP00570608,,ACC000982,Deal 570608,Proposal/Price Quote,54585.51,12.0,2025-04-02,2024-05-12,Web,Existing Customer - Upgrade,15081
OPP01101986,,ACC000877,Deal 1101986,Needs Analysis,288172.04,12.0,2025-09-06,2024-10-15,Partner Referral,Existing Customer - Downgrade,27221
OPP00726855,,ACC000803,Deal 726855,Prospecting,321516.45,20.0,2025-01-26,2024-03-14,Partner Referral,Existing Customer - Downgrade,21612
OPP00445846,,ACC000746,Deal 445846,Value Proposition,129332.29,10.0,2023-05-28,2023-01-14,Phone Inquiry,Existing Customer - Replacement,7862
OPP00765607,,ACC000614,Deal 765607,Prospecting,136308.63,20.0,2024-02-06,2023-12-01,Phone Inquiry,Existing Customer - Upgrade,14879
OPP01113979,,ACC000070,Deal 1113979,Needs Analysis,192248.48,12.0,2025-07-25,2024-10-16,Other,Existing Customer - Downgrade,20590
OPP00785163,,ACC000532,Deal 785163,Prospecting,983787.5,20.0,2024-01-24,2023-08-22,Partner Referral,Existing Customer - Replacement,8826
OPP00357408,,ACC000664,Deal 357408,Qualification,628027.9,15.0,2024-08-28,2023-10-30,Phone Inquiry,Existing Customer - Downgrade,191
OPP00832699,,ACC000327,Deal 832699,Proposal/Price Quote,359144.07,12.0,2024-11-28,2024-09-01,Purchased List,Existing Customer - Replacement,10795
OPP00692964,,ACC000758,Deal 692964,Negotiation/Review,107034.79,10.0,2023-06-18,2023-04-25,Purchased List,Existing Customer - Downgrade,719
OPP00477460,,ACC000949,Deal 477460,Qualification,796344.32,15.0,2024-08-10,2024-03-21,Other,Existing Customer - Replacement,21502
OPP00592896,,ACC000167,Deal 592896,Closed Lost,45297.3,5.0,2024-02-15,2023-09-05,Other,Existing Customer - Replacement,14848
OPP00955449,,ACC000479,Deal 955449,Id. Decision Makers,701316.77,8.0,2025-01-07,2024-01-22,Phone Inquiry,New Customer,10647
OPP00546203,,ACC000069,Deal 546203,Qualification,609085.74,15.0,2023-08-05,2023-03-29,Partner Referral,New Customer,9326
OPP00292115,,ACC000545,Deal 292115,Id. Decision Makers,321414.19,8.0,2023-09-05,2023-07-22,Partner Referral,Existing Customer - Downgrade,2119
OPP00928757,,ACC000009,Deal 928757,Prospecting,878172.94,20.0,2024-08-09,2023-10-02,Web,Existing Customer - Downgrade,6927
OPP00849786,,ACC000431,Deal 849786,Value Proposition,660277.86,10.0,2024-10-12,2024-06-25,Partner Referral,New Customer,1596
OPP00818376,,ACC000274,Deal 818376,Qualification,408580.07,15.0,2024-02-28,2023-07-17,Phone Inquiry,Existing Customer - Replacement,13133
OPP00703755,,ACC000206,Deal 703755,Value Proposition,565447.06,10.0,2024-10-15,2024-09-06,Phone Inquiry,Existing Customer - Downgrade,21091
OPP00325989,,ACC000016,Deal 325989,Negotiation/Review,270530.81,10.0,2025-02-21,2024-11-21,Purchased List,New Customer,9272
OPP00422524,,ACC000363,Deal 422524,Prospecting,219821.07,20.0,2023-12-05,2023-07-29,Phone Inquiry,Existing Customer - Replacement,5295
OPP00302834,,ACC000064,Deal 302834,Prospecting,481232.72,20.0,2024-04-03,2023-11-10,Web,New Customer,1820
OPP01116389,,ACC000885,Deal 1116389,Prospecting,35998.43,20.0,2024-12-10,2024-04-25,Web,Existing Customer - Downgrade,2318
OPP00865053,,ACC000204,Deal 865053,Closed Lost,97506.23,5.0,2025-05-31,2024-08-26,Purchased List,Existing Customer - Replacement,17930
OPP00542204,,ACC000020,Deal 542204,Needs Analysis,281728.16,12.0,2025-10-17,2024-12-03,Partner Referral,New Customer,31192
OPP01114809,,ACC000854,Deal 1114809,Prospecting,770560.27,20.0,2023-12-16,2023-08-25,Web,New Customer,12498
OPP00388789,,ACC000910,Deal 388789,Value Proposition,613680.76,10.0,2025-07-09,2024-08-28,Partner Referral,Existing Customer - Replacement,3033
OPP00865359,,ACC000152,Deal 865359,Closed Lost,269687.55,5.0,2024-04-21,2023-11-04,Other,Existing Customer - Upgrade,13070
OPP00317695,,ACC000356,Deal 317695,Id. Decision Makers,492917.12,8.0,2025-06-10,2024-10-03,Phone Inquiry,Existing Customer - Downgrade,8362
OPP00707153,,ACC000551,Deal 707153,Negotiation/Review,365800.81,10.0,2023-11-24,2023-10-11,Phone Inquiry,Existing Customer - Replacement,5834
OPP01086828,,ACC000824,Deal 1086828,Needs Analysis,456157.65,12.0,2023-11-17,2023-09-05,Other,New Customer,7867
OPP00326971,,ACC000656,Deal 326971,Proposal/Price Quote,522134.85,12.0,2024-08-01,2023-09-10,Phone Inquiry,Existing Customer - Upgrade,13072
OPP00790402,,ACC000574,Deal 790402,Prospecting,341111.2,20.0,2024-07-08,2023-08-05,Phone Inquiry,New Customer,1462
OPP00458617,,ACC000392,Deal 458617,Value Proposition,131938.17,10.0,2023-11-20,2023-07-25,Purchased List,Existing Customer - Upgrade,337
OPP00544938,,ACC000972,Deal 544938,Negotiation/Review,567521.96,10.0,2023-12-24,2023-04-27,Partner Referral,Existing Customer - Upgrade,3412
OPP00968707,,ACC000167,Deal 968707,Needs Analysis,730620.59,12.0,2024-04-02,2023-09-24,Phone Inquiry,Existing Customer - Downgrade,5340
OPP01040450,,ACC000181,Deal 1040450,Perception Analysis,605623.57,8.0,2024-10-06,2024-02-29,Purchased List,New Customer,12731
OPP00403976,,ACC000225,Deal 403976,Closed Lost,12266.38,5.0,2024-06-08,2023-09-21,Phone Inquiry,Existing Customer - Upgrade,13186
OPP00515050,,ACC000650,Deal 515050,Prospecting,251874.52,20.0,2024-11-20,2024-03-16,Other,New Customer,9337
OPP00543635,,ACC000130,Deal 543635,Value Proposition,171031.29,10.0,2024-08-06,2024-03-11,Other,Existing Customer - Downgrade,21207
OPP00359920,,ACC000882,Deal 359920,Negotiation/Review,553141.15,10.0,2025-03-09,2024-06-19,Phone Inquiry,Existing Customer - Replacement,24660
OPP00441236,,ACC000518,Deal 441236,Negotiation/Review,417366.98,10.0,2025-03-20,2024-10-10,Purchased List,Existing Customer - Replacement,21433
OPP00334506,,ACC000098,Deal 334506,Qualification,231591.92,15.0,2023-11-08,2023-09-30,Partner Referral,Existing Customer - Replacement,5051
OPP00575147,,ACC000255,Deal 575147,Closed Lost,474099.88,5.0,2023-08-16,2023-01-31,Other,Existing Customer - Upgrade,1976
OPP00855361,,ACC000057,Deal 855361,Proposal/Price Quote,671465.28,12.0,2024-02-06,2023-06-13,Other,New Customer,4892
OPP00744103,,ACC000544,Deal 744103,Negotiation/Review,610542.14,10.0,2024-01-01,2023-08-29,Purchased List,Existing Customer - Downgrade,16105
OPP00556709,,ACC000956,Deal 556709,Qualification,498547.12,15.0,2023-05-07,2023-01-23,Purchased List,New Customer,7084
OPP00345157,,ACC000971,Deal 345157,Id. Decision Makers,59948.89,8.0,2025-10-22,2024-11-02,Phone Inquiry,Existing Customer - Replacement,24114
OPP00804692,,ACC000337,Deal 804692,Id. Decision Makers,234579.42,8.0,2024-11-12,2024-01-17,Web,Existing Customer - Downgrade,10162
OPP00742667,,ACC000350,Deal 742667,Prospecting,803705.37,20.0,2025-01-04,2024-11-15,Phone Inquiry,Existing Customer - Downgrade,29614
OPP00443998,,ACC000927,Deal 443998,Id. Decision Makers,454775.59,8.0,2024-02-03,2023-12-08,Partner Referral,Existing Customer - Replacement,4303
OPP00434406,,ACC000502,Deal 434406,Closed Lost,369903.32,5.0,2025-01-06,2024-01-07,Partner Referral,New Customer,11766
OPP00458455,,ACC000020,Deal 458455,Proposal/Price Quote,200406.92,12.0,2023-06-27,2023-04-30,Web,New Customer,10904
OPP00898401,,ACC000199,Deal 898401,Proposal/Price Quote,690219.69,12.0,2024-08-19,2023-12-19,Phone Inquiry,New Customer,3150
OPP00396128,,ACC000063,Deal 396128,Id. Decision Makers,177927.9,8.0,2024-11-22,2024-02-10,Partner Referral,Existing Customer - Replacement,12041
OPP00947443,,ACC000676,Deal 947443,Perception Analysis,346783.97,8.0,2025-07-19,2024-12-08,Purchased List,Existing Customer - Downgrade,16799
OPP00608647,,ACC000548,Deal 608647,Prospecting,823075.57,20.0,2024-09-30,2024-05-12,Other,Existing Customer - Replacement,6550
OPP00695344,,ACC000180,Deal 695344,Prospecting,621327.72,20.0,2024-05-20,2023-09-06,Other,Existing Customer - Replacement,16044
OPP00644361,,ACC000174,Deal 644361,Negotiation/Review,377300.7,10.0,2025-03-02,2024-05-29,Other,Existing Customer - Replacement,14597
OPP00508639,,ACC000837,Deal 508639,Id. Decision Makers,686216.76,8.0,2024-07-27,2024-04-25,Other,Existing Customer - Upgrade,12717
OPP00915364,,ACC000158,Deal 915364,Needs Analysis,377353.95,12.0,2025-07-28,2024-12-10,Phone Inquiry,Existing Customer - Replacement,15612
OPP00909513,,ACC000099,Deal 909513,Needs Analysis,250182.26,12.0,2023-11-08,2023-07-08,Web,New Customer,4399
OPP00958782,,ACC000107,Deal 958782,Prospecting,503653.15,20.0,2024-03-13,2023-11-20,Phone Inquiry,New Customer,18562
OPP00285790,,ACC000146,Deal 285790,Prospecting,879469.09,20.0,2023-12-10,2023-07-09,Web,Existing Customer - Upgrade,9836
OPP00533487,,ACC000611,Deal 533487,Needs Analysis,536454.8,12.0,2025-08-17,2024-09-04,Phone Inquiry,New Customer,13864
OPP00638127,,ACC000287,Deal 638127,Prospecting,906844.24,20.0,2024-04-28,2023-10-02,Web,Existing Customer - Replacement,2957
OPP00305906,,ACC000555,Deal 305906,Qualification,299777.17,15.0,2024-12-05,2024-02-21,Phone Inquiry,Existing Customer - Downgrade,13846
OPP00547766,,ACC000366,Deal 547766,Proposal/Price Quote,517997.77,12.0,2025-08-10,2024-12-03,Other,Existing Customer - Replacement,26575
OPP00863478,,ACC000929,Deal 863478,Value Proposition,530203.37,10.0,2024-07-06,2024-04-12,Web,Existing Customer - Replacement,12067
OPP00697385,,ACC000400,Deal 697385,Needs Analysis,227599.03,12.0,2023-09-10,2023-04-23,Phone Inquiry,Existing Customer - Downgrade,10058
OPP00731735,,ACC000674,Deal 731735,Qualification,928274.17,15.0,2023-11-15,2023-02-08,Purchased List,Existing Customer - Downgrade,3054
OPP00873653,,ACC000375,Deal 873653,Id. Decision Makers,180651.52,8.0,2025-03-22,2024-09-29,Partner Referral,Existing Customer - Downgrade,14225
OPP00938405,,ACC000843,Deal 938405,Qualification,844097.45,15.0,2025-03-28,2024-08-05,Phone Inquiry,Existing Customer - Upgrade,20667
OPP00298046,,ACC000498,Deal 298046,Qualification,242716.46,15.0,2024-09-15,2024-02-23,Other,New Customer,13960
OPP00862480,,ACC000619,Deal 862480,Needs Analysis,589277.03,12.0,2024-08-21,2023-10-21,Phone Inquiry,Existing Customer - Replacement,3046
OPP00718514,,ACC000555,Deal 718514,Id. Decision Makers,618151.67,8.0,2024-06-21,2023-10-10,Other,Existing Customer - Upgrade,1326
OPP00868275,,ACC000082,Deal 868275,Perception Analysis,29861.56,8.0,2023-06-15,2023-05-09,Web,Existing Customer - Replacement,8411
OPP00790040,,ACC000334,Deal 790040,Value Proposition,747379.54,10.0,2025-06-22,2024-11-29,Web,Existing Customer - Replacement,11199
OPP00459302,,ACC000239,Deal 459302,Id. Decision Makers,234512.4,8.0,2024-11-07,2024-06-21,Partner Referral,Existing Customer - Replacement,15189
OPP00691530,,ACC000267,Deal 691530,Value Proposition,270695.36,10.0,2023-11-20,2023-10-05,Partner Referral,Existing Customer - Replacement,7348
OPP00945376,,ACC000677,Deal 945376,Qualification,670127.22,15.0,2024-01-06,2023-07-04,Phone Inquiry,Existing Customer - Downgrade,10611
OPP00473357,,ACC000382,Deal 473357,Qualification,375227.48,15.0,2024-07-13,2023-12-26,Web,Existing Customer - Downgrade,5082
OPP00566774,,ACC000029,Deal 566774,Perception Analysis,151041.78,8.0,2023-12-15,2023-05-20,Partner Referral,Existing Customer - Downgrade,8116
OPP01097900,,ACC000378,Deal 1097900,Needs Analysis,342316.6,12.0,2025-04-05,2024-12-01,Other,New Customer,17278
OPP00874832,,ACC000982,Deal 874832,Prospecting,46470.51,20.0,2025-05-08,2024-10-08,Other,Existing Customer - Downgrade,20630
OPP00596810,,ACC000574,Deal 596810,Id. Decision Makers,275482.17,8.0,2025-02-22,2024-10-18,Partner Referral,Existing Customer - Downgrade,21209
OPP01113802,,ACC000036,Deal 1113802,Prospecting,27357.3,20.0,2024-07-26,2023-11-17,Purchased List,Existing Customer - Replacement,17193
OPP00801619,,ACC000784,Deal 801619,Negotiation/Review,679696.75,10.0,2024-01-11,2023-08-15,Purchased List,Existing Customer - Downgrade,1376
OPP00800403,,ACC000024,Deal 800403,Value Proposition,40239.56,10.0,2024-03-20,2024-01-30,Other,Existing Customer - Upgrade,9526
